,limit_year,level2_name,special_id,degree,rank_type,view_week,view_total,level3_name,name,rank,rankall,id,spcode,level1,level3,level1_name,view_month,level2
1315,三年,新闻传播大类,969,,10,2,20808,新闻出版类,出版商务,128,351,gkspecial969,660104,2,209,专科（高职）,9,30
1316,三年,新闻传播大类,970,,18,4,4852,新闻出版类,出版与电脑编辑技术,127,956,gkspecial970,660105,2,209,专科（高职）,12,30
1317,三年,新闻传播大类,971,,22,4,2659,新闻出版类,出版信息管理,126,1160,gkspecial971,660106,2,209,专科（高职）,10,30
1318,三年,新闻传播大类,972,,11,3,20804,新闻出版类,数字出版,125,355,gkspecial972,660107,2,209,专科（高职）,18,30
1319,三年,新闻传播大类,973,,9,2,20845,新闻出版类,数字媒体设备管理,124,323,gkspecial973,660108,2,209,专科（高职）,9,30
1320,三年,新闻传播大类,974,,21,6,2833,广播影视类,新闻采编与制作,123,1137,gkspecial974,660201,2,210,专科（高职）,31,30
1321,三年,新闻传播大类,975,,1,13,21544,广播影视类,播音与主持,122,154,gkspecial975,660202,2,210,专科（高职）,47,30
1322,三年,新闻传播大类,976,,5,6,21039,广播影视类,广播影视节目制作,121,239,gkspecial976,660203,2,210,专科（高职）,23,30
1323,三年,新闻传播大类,977,,16,3,5785,广播影视类,广播电视技术,120,910,gkspecial977,660204,2,210,专科（高职）,8,30
1324,三年,新闻传播大类,978,,8,4,20851,广播影视类,影视制片管理,119,319,gkspecial978,660205,2,210,专科（高职）,15,30
1325,三年,新闻传播大类,979,,3,8,21207,广播影视类,影视编导,118,197,gkspecial979,660206,2,210,专科（高职）,30,30
1326,三年,新闻传播大类,980,,12,6,20762,广播影视类,影视美术,117,404,gkspecial980,660207,2,210,专科（高职）,10,30
1327,三年,新闻传播大类,981,,15,5,12229,广播影视类,影视多媒体技术,116,738,gkspecial981,660208,2,210,专科（高职）,16,30
1328,三年,新闻传播大类,982,,19,8,4507,广播影视类,影视动画,115,985,gkspecial982,660209,2,210,专科（高职）,27,30
1329,三年,新闻传播大类,983,,14,3,20703,广播影视类,影视照明技术与艺术,114,512,gkspecial983,660210,2,210,专科（高职）,7,30
1330,三年,新闻传播大类,984,,23,2,2596,广播影视类,音像技术,113,1168,gkspecial984,660211,2,210,专科（高职）,10,30
1331,三年,新闻传播大类,985,,13,5,20759,广播影视类,录音技术与艺术,112,408,gkspecial985,660212,2,210,专科（高职）,14,30
1332,三年,新闻传播大类,986,,17,5,5290,广播影视类,摄影摄像技术,111,937,gkspecial986,660213,2,210,专科（高职）,19,30
1333,三年,新闻传播大类,987,,6,7,21019,广播影视类,传播与策划,110,245,gkspecial987,660214,2,210,专科（高职）,34,30
1334,三年,新闻传播大类,988,,7,6,20907,广播影视类,媒体营销,109,287,gkspecial988,660215,2,210,专科（高职）,21,30
1335,三年,教育与体育大类,989,,3,2,21214,教育类,早期教育,108,195,gkspecial989,670101K,2,211,专科（高职）,26,31
1336,三年,教育与体育大类,990,,15,13,12738,教育类,学前教育,107,732,gkspecial990,670102K,2,211,专科（高职）,80,31
1337,三年,教育与体育大类,991,,1,9,22133,教育类,小学教育,106,121,gkspecial991,670103K,2,211,专科（高职）,49,31
1338,三年,教育与体育大类,992,,2,6,21324,教育类,语文教育,105,175,gkspecial992,670104K,2,211,专科（高职）,35,31
1339,三年,教育与体育大类,993,,24,6,4689,教育类,数学教育,104,968,gkspecial993,670105K,2,211,专科（高职）,20,31
1340,三年,教育与体育大类,994,,25,10,4621,教育类,英语教育,103,975,gkspecial994,670106K,2,211,专科（高职）,42,31
1341,三年,教育与体育大类,995,,42,4,2141,教育类,物理教育,102,1206,gkspecial995,670107K,2,211,专科（高职）,12,31
1342,三年,教育与体育大类,996,,41,2,2183,教育类,化学教育,101,1201,gkspecial996,670108K,2,211,专科（高职）,8,31
1343,三年,教育与体育大类,997,,47,4,1454,教育类,生物教育,100,1252,gkspecial997,670109K,2,211,专科（高职）,15,31
1344,三年,教育与体育大类,998,,40,6,2343,教育类,历史教育,99,1193,gkspecial998,670110K,2,211,专科（高职）,18,31
1345,三年,教育与体育大类,999,,23,4,4835,教育类,地理教育,98,957,gkspecial999,670111K,2,211,专科（高职）,17,31
1346,三年,教育与体育大类,1000,,22,5,5475,教育类,音乐教育,97,925,gkspecial1000,670112K,2,211,专科（高职）,14,31
1347,三年,教育与体育大类,1001,,34,3,3012,教育类,美术教育,96,1114,gkspecial1001,670113K,2,211,专科（高职）,7,31
1348,三年,教育与体育大类,1002,,20,16,6897,教育类,体育教育,95,868,gkspecial1002,670114K,2,211,专科（高职）,50,31
1349,三年,教育与体育大类,1003,,27,3,4184,教育类,思想政治教育,94,1013,gkspecial1003,670115K,2,211,专科（高职）,14,31
1350,三年,教育与体育大类,1004,,33,2,3153,教育类,舞蹈教育,93,1097,gkspecial1004,670116K,2,211,专科（高职）,9,31
1351,三年,教育与体育大类,1005,,31,2,3275,教育类,艺术教育,92,1085,gkspecial1005,670117K,2,211,专科（高职）,8,31
1352,三年,教育与体育大类,1006,,16,2,8461,教育类,特殊教育,91,817,gkspecial1006,670118K,2,211,专科（高职）,13,31
1353,三年,教育与体育大类,1007,,30,3,3445,教育类,科学教育,90,1067,gkspecial1007,670119K,2,211,专科（高职）,7,31
1354,三年,教育与体育大类,1008,,44,3,2046,教育类,现代教育技术,89,1213,gkspecial1008,670120K,2,211,专科（高职）,10,31
1355,三年,教育与体育大类,1009,,4,3,20868,教育类,心理健康教育,88,309,gkspecial1009,670121K,2,211,专科（高职）,18,31
1356,三年,教育与体育大类,1010,,26,2,4363,语言类,汉语,87,992,gkspecial1010,670201,2,212,专科（高职）,6,31
1357,三年,教育与体育大类,1011,,28,4,4083,语言类,商务英语,86,1023,gkspecial1011,670202,2,212,专科（高职）,35,31
1358,三年,教育与体育大类,1012,,21,3,5701,语言类,应用英语,85,914,gkspecial1012,670203,2,212,专科（高职）,16,31
1359,三年,教育与体育大类,1013,,46,4,1846,语言类,旅游英语,84,1225,gkspecial1013,670204,2,212,专科（高职）,15,31
1360,三年,教育与体育大类,1014,,29,3,4047,语言类,商务日语,83,1027,gkspecial1014,670205,2,212,专科（高职）,18,31
1361,三年,教育与体育大类,1015,,35,3,2986,语言类,应用日语,82,1118,gkspecial1015,670206,2,212,专科（高职）,15,31
1362,三年,教育与体育大类,1016,,38,2,2603,语言类,旅游日语,81,1167,gkspecial1016,670207,2,212,专科（高职）,7,31
1363,三年,教育与体育大类,1017,,39,2,2517,语言类,应用韩语,80,1178,gkspecial1017,670208,2,212,专科（高职）,15,31
1364,三年,教育与体育大类,1018,,43,3,2114,语言类,应用俄语,79,1209,gkspecial1018,670209,2,212,专科（高职）,10,31
1365,三年,教育与体育大类,1019,,18,2,7774,语言类,应用法语,78,842,gkspecial1019,670210,2,212,专科（高职）,6,31
1366,三年,教育与体育大类,1020,,17,2,7883,语言类,应用德语,77,835,gkspecial1020,670211,2,212,专科（高职）,5,31
1367,三年,教育与体育大类,1021,,19,3,7429,语言类,应用西班牙语,76,849,gkspecial1021,670212,2,212,专科（高职）,10,31
1368,三年,教育与体育大类,1022,,45,2,1995,语言类,应用越南语,75,1217,gkspecial1022,670213,2,212,专科（高职）,5,31
1369,三年,教育与体育大类,1023,,14,2,20678,语言类,应用泰语,74,610,gkspecial1023,670214,2,212,专科（高职）,5,31
1370,三年,教育与体育大类,1024,,32,2,3257,语言类,应用阿拉伯语,73,1087,gkspecial1024,670215,2,212,专科（高职）,7,31
1371,三年,教育与体育大类,1025,,10,2,20713,语言类,应用外语,72,487,gkspecial1025,670216,2,212,专科（高职）,8,31
1372,三年,教育与体育大类,1026,,37,2,2879,文秘类,文秘,71,1132,gkspecial1026,670301,2,213,专科（高职）,16,31
1373,三年,教育与体育大类,1027,,11,2,20705,文秘类,文秘速录,70,506,gkspecial1027,670302,2,213,专科（高职）,8,31
1374,三年,教育与体育大类,1028,,36,4,2967,体育类,运动训练,69,1119,gkspecial1028,670401,2,214,专科（高职）,17,31
1375,三年,教育与体育大类,1029,,6,3,20738,体育类,运动防护,68,431,gkspecial1029,670402,2,214,专科（高职）,10,31
1376,三年,教育与体育大类,1030,,49,4,1244,体育类,社会体育,67,1260,gkspecial1030,670403,2,214,专科（高职）,8,31
1377,三年,教育与体育大类,1031,,5,5,20823,体育类,休闲体育,66,342,gkspecial1031,670404,2,214,专科（高职）,11,31
1378,三年,教育与体育大类,1032,,13,3,20683,体育类,高尔夫球运动与管理,65,593,gkspecial1032,670405,2,214,专科（高职）,5,31
1379,三年,教育与体育大类,1033,,48,3,1339,体育类,民族传统体育,64,1255,gkspecial1033,670406,2,214,专科（高职）,7,31
1380,三年,教育与体育大类,1034,,12,2,20686,体育类,体育艺术表演,63,584,gkspecial1034,670407,2,214,专科（高职）,6,31
1381,三年,教育与体育大类,1035,,7,3,20733,体育类,体育运营与管理,62,437,gkspecial1035,670408,2,214,专科（高职）,8,31
1382,三年,教育与体育大类,1036,,8,3,20725,体育类,体育保健与康复,61,456,gkspecial1036,670409,2,214,专科（高职）,8,31
1383,三年,教育与体育大类,1037,,9,2,20718,体育类,健身指导与管理,60,476,gkspecial1037,670410,2,214,专科（高职）,7,31
1384,三年,教育与体育大类,1262,,50,2,466,体育类,电子竞技运动与管理,0,1274,gkspecial1262,670411,2,214,专科（高职）,22,31
1385,,教育与体育大类,8559,,51,1,18,体育类,冰雪设施运维与管理,0,1368,gkspecial8559,670412,2,214,专科（高职）,6,31
1386,三年,公安与司法大类,1038,,22,5,5132,公安管理类,治安管理,59,943,gkspecial1038,680101K,2,215,专科（高职）,46,32
1387,三年,公安与司法大类,1039,,12,6,14391,公安管理类,交通管理,58,711,gkspecial1039,680102K,2,215,专科（高职）,22,32
1388,三年,公安与司法大类,1040,,13,3,12891,公安管理类,信息网络安全监察,57,729,gkspecial1040,680103K,2,215,专科（高职）,19,32
1389,三年,公安与司法大类,1041,,36,2,2459,公安管理类,防火管理,56,1183,gkspecial1041,680104K,2,215,专科（高职）,8,32
1390,三年,公安与司法大类,1042,,30,2,3417,公安管理类,边防检查,55,1071,gkspecial1042,680105K,2,215,专科（高职）,9,32
1391,三年,公安与司法大类,1043,,35,4,2687,公安管理类,边境管理,54,1155,gkspecial1043,680106K,2,215,专科（高职）,10,32
1392,三年,公安与司法大类,1044,,1,8,21373,公安管理类,特警,53,169,gkspecial1044,680107K,2,215,专科（高职）,52,32
1393,三年,公安与司法大类,1045,,10,8,19954,公安管理类,警察管理,52,668,gkspecial1045,680108K,2,215,专科（高职）,19,32
1394,三年,公安与司法大类,1046,,19,4,6171,公安管理类,公共安全管理,51,888,gkspecial1046,680109K,2,215,专科（高职）,10,32
1395,三年,公安与司法大类,1047,,37,2,2322,公安管理类,森林消防,50,1196,gkspecial1047,680110K,2,215,专科（高职）,6,32
1396,三年,公安与司法大类,1048,,20,4,5849,公安管理类,部队后勤管理,49,906,gkspecial1048,680111K,2,215,专科（高职）,12,32
1397,三年,公安与司法大类,1049,,28,3,4190,公安管理类,部队政治工作,48,1012,gkspecial1049,680112K,2,215,专科（高职）,8,32
1398,三年,公安与司法大类,1050,,34,3,2835,公安指挥类,警察指挥与战术,47,1136,gkspecial1050,680201K,2,216,专科（高职）,11,32
1399,三年,公安与司法大类,1051,,33,2,2903,公安指挥类,边防指挥,46,1128,gkspecial1051,680202K,2,216,专科（高职）,8,32
1400,三年,公安与司法大类,1052,,5,3,20723,公安指挥类,通信指挥,45,462,gkspecial1052,680204K,2,216,专科（高职）,9,32
1401,三年,公安与司法大类,1053,,39,2,2159,公安指挥类,消防指挥,44,1202,gkspecial1053,680205K,2,216,专科（高职）,10,32
1402,三年,公安与司法大类,1054,,26,2,4386,公安指挥类,参谋业务,43,991,gkspecial1054,680206K,2,216,专科（高职）,9,32
1403,三年,公安与司法大类,1055,,40,2,1634,公安指挥类,抢险救援,42,1238,gkspecial1055,680207K,2,216,专科（高职）,8,32
1404,三年,公安与司法大类,1313,,42,2,144,公安指挥类,船艇指挥,0,1299,gkspecial1313,680203K,2,216,专科（高职）,8,32
1405,三年,公安与司法大类,1056,,2,8,21154,公安技术类,刑事科学技术,41,207,gkspecial1056,680301K,2,217,专科（高职）,38,32
1406,三年,公安与司法大类,1057,,24,2,4750,公安技术类,警犬技术,40,961,gkspecial1057,680302K,2,217,专科（高职）,15,32
1407,三年,公安与司法大类,1058,,6,3,20717,侦查类,国内安全保卫,39,481,gkspecial1058,680402K,2,218,专科（高职）,7,32
1408,三年,公安与司法大类,1059,,16,4,8186,侦查类,经济犯罪侦查,38,823,gkspecial1059,680403K,2,218,专科（高职）,15,32
1409,三年,公安与司法大类,1060,,23,3,4923,侦查类,禁毒,37,953,gkspecial1060,680404K,2,218,专科（高职）,11,32
1410,三年,公安与司法大类,1260,,41,8,313,侦查类,刑事侦查,0,1280,gkspecial1260,680401K,2,218,专科（高职）,24,32
1411,三年,公安与司法大类,1061,,21,3,5275,法律实务类,司法助理,36,938,gkspecial1061,680501,2,219,专科（高职）,13,32
1412,三年,公安与司法大类,1062,,27,2,4261,法律实务类,法律文秘,35,1002,gkspecial1062,680502,2,219,专科（高职）,13,32
1413,三年,公安与司法大类,1063,,3,3,20978,法律实务类,法律事务,34,262,gkspecial1063,680503,2,219,专科（高职）,25,32
1414,三年,公安与司法大类,1064,,4,2,20729,法律实务类,检察事务,33,441,gkspecial1064,680504,2,219,专科（高职）,8,32
1415,三年,公安与司法大类,1065,,38,2,2279,法律执行类,刑事执行,32,1198,gkspecial1065,680601K,2,220,专科（高职）,11,32
1416,三年,公安与司法大类,1066,,31,2,3353,法律执行类,民事执行,31,1076,gkspecial1066,680602,2,220,专科（高职）,6,32
1417,三年,公安与司法大类,1067,,11,2,18561,法律执行类,行政执行,30,677,gkspecial1067,680603K,2,220,专科（高职）,6,32
1418,三年,公安与司法大类,1068,,25,2,4690,法律执行类,司法警务,29,967,gkspecial1068,680604K,2,220,专科（高职）,19,32
1419,三年,公安与司法大类,1069,,9,3,20683,法律执行类,社区矫正,28,594,gkspecial1069,680605,2,220,专科（高职）,9,32
1420,三年,公安与司法大类,1070,,14,6,10201,司法技术类,刑事侦查技术,27,777,gkspecial1070,680701K,2,221,专科（高职）,15,32
1421,三年,公安与司法大类,1071,,32,3,3044,司法技术类,安全防范技术,26,1109,gkspecial1071,680702,2,221,专科（高职）,13,32
1422,三年,公安与司法大类,1072,,18,2,6504,司法技术类,司法信息技术,25,875,gkspecial1072,680703K,2,221,专科（高职）,9,32
1423,三年,公安与司法大类,1073,,17,3,7536,司法技术类,司法鉴定技术,24,846,gkspecial1073,680704,2,221,专科（高职）,14,32
1424,三年,公安与司法大类,1074,,29,2,3735,司法技术类,司法信息安全,23,1048,gkspecial1074,680705K,2,221,专科（高职）,8,32
1425,三年,公安与司法大类,1075,,15,4,8530,司法技术类,罪犯心理测量与矫正技术,22,813,gkspecial1075,680706K,2,221,专科（高职）,16,32
1426,三年,公安与司法大类,1076,,7,4,20705,司法技术类,戒毒矫治技术,21,507,gkspecial1076,680707K,2,221,专科（高职）,8,32
1427,三年,公安与司法大类,1077,,8,2,20693,司法技术类,职务犯罪预防与控制,20,549,gkspecial1077,680708,2,221,专科（高职）,8,32
1428,三年,公共管理与服务大类,1078,,8,8,17475,公共事业类,社会工作,19,683,gkspecial1078,690101,2,222,专科（高职）,34,33
